time,ema9,ema21,ema50,sma200,atr,rsi,roc,macd_line,macd_signal,macd_hist,adx,plus_di,minus_di,chop,vwap,bias_score,execution_score,smart_money_score,regime_score,score_penalty,vix_pine,qqq_close_pine,spy_close_pine,qqq_ema21_pine,spy_ema21_pine,bsl_level,ssl_level,bull_ob_high,bull_ob_low,bear_ob_high,bear_ob_low
2025-03-21 13:30:00+00:00,217.63108881180764,224.58656213168317,230.72749013993777,228.1675098750002,7.8031540186920765,31.771710581784973,-10.418067767880132,-6.599301650496216,-5.022779772604972,-1.5765218778912438,33.09736647100011,11.077988051187578,23.742405014388023,48.600609463031816,215.0358333333333,13,0,10,-12,14,19.8,480.84,563.98,490.6501259385007,573.6038790667648,248.86,227.2,195.2697921576216,191.72864149903933,248.12176868897384,236.0956254502694
2025-03-24 13:30:00+00:00,218.1943710494461,224.2102837560756,230.3243532717049,228.2980733750002,7.725955595130933,41.70887032384368,-7.021937293398769,-6.055868908797635,-5.229397599843504,-0.8264713089541305,32.653773887804896,12.830240994238489,22.266809686082613,49.023155145474526,218.89504130372129,61,34,0,0,27,19.28,490.66,574.08,490.6510235804552,573.647162787968,248.86,227.2,195.2697921576216,191.72864149903933,248.12176868897384,236.0956254502694
2025-03-25 13:30:00+00:00,218.9904968395569,224.0252579600687,230.0047707904616,228.43014837500016,7.638204341508583,44.46484893358281,-5.148675475484023,-5.423283496825292,-5.268174779239862,-0.1551087175854295,31.61483587167472,14.500756135326345,20.913862524367943,48.14344013566103,221.29252065186063,61,34,0,0,27,17.48,493.46,575.46,490.90638507314105,573.81196617088,248.86,227.2,195.2697921576216,191.72864149903933,248.12176868897384,236.0956254502694
2025-03-26 13:30:00+00:00,219.7188974716455,223.89864360006248,229.7156621320121,228.56726712500017,7.4591339615586145,45.203742682912925,-5.341624440319986,-4.829368618535568,-5.180413547099003,0.3510449285634349,30.435023591587967,14.669230732786032,19.88622877487033,48.28176412223099,222.51376032593035,37,5,0,0,32,17.15,484.38,568.59,490.3130773392192,573.3372419735273,248.86,227.2,195.2697921576216,191.72864149903933,248.12176868897384,236.0956254502694
2025-03-27 13:30:00+00:00,220.3146229773164,223.7894510000568,229.4404410680117,228.7024797500002,7.242760107161571,45.31510937722604,-6.262715654447784,-4.303827974650062,-5.005096432609215,0.701268457959153,29.3394836172217,14.02836193748762,19.01743996718625,53.39617128361906,222.74920833333337,0,0,0,-12,21,18.33,481.62,567.08,489.5227975811083,572.7684017941157,248.86,227.2,195.2697921576216,191.72864149903933,248.12176868897384,236.0956254502694
2025-03-28 13:30:00+00:00,220.30469838185317,223.469046363688,229.08061984965823,228.8294672500002,7.163277242364315,41.88560866034132,-4.58522850335715,-4.037080712635486,-4.81149328861447,0.7744125759789835,28.835990955845517,13.17087474704532,20.726883915025383,55.07455690609953,220.585,5,0,0,0,27,18.69,468.94,555.66,487.6516341646439,571.2130925401052,248.86,227.2,195.2697921576216,191.72864149903933,248.12176868897384,236.0956254502694
2025-03-31 13:30:00+00:00,220.2930087054825,223.17606487608,228.73417397320108,228.9287110000002,7.322328867909722,41.859311516044585,-0.7827037770449241,-3.7835798012264954,-4.605910591136874,0.8223307899103798,27.89476237631307,13.73007901856058,18.828332594683264,62.59612714701646,220.69875,0,0,-18,0,14,21.65,468.92,559.39,485.9487583314945,570.1382659455502,248.86,227.2,195.2697921576216,191.72864149903933,248.12176868897384,236.0956254502694
2025-04-01 13:30:00+00:00,220.513156964386,223.0140362509818,228.44631420954613,228.97625475000015,7.140733948773314,44.16952026279381,1.3498821213577872,-3.4503117959775693,-4.374790832105013,0.924479036127444,27.02076440960437,13.073586100810315,17.9280706963543,64.07596861532119,221.32458333333335,42,6,0,0,36,22.28,472.7,560.97,484.744325755904,569.3047872232274,248.86,227.2,195.2697921576216,191.72864149903933,248.12176868897384,236.0956254502694
2025-04-02 13:30:00+00:00,220.9812755715088,222.99946477361985,228.22699796603453,229.0188610000002,6.928538666718077,47.05224672645837,4.762734146176922,-3.03341735544376,-4.106516136772763,1.0730987813290032,25.79733736276039,14.068262411983229,17.157344837493447,62.16641941752591,223.02125,17,0,0,0,27,21.77,476.15,564.52,483.9630234144582,568.8698065665704,248.86,227.2,195.2697921576216,191.72864149903933,248.12176868897384,236.0956254502694
2025-04-03 13:30:00+00:00,217.65852045720703,221.30564979419984,227.2913313791312,228.9746860000002,7.976768047666785,27.61176838782383,-3.63091940066252,-4.146908407954953,-4.114594591009201,-0.0323138169457521,27.31801956219089,11.346723148867568,31.541410824655983,51.94311837155331,209.18794964050932,0,0,-18,-12,14,21.51,450.66,536.7,480.9354758313256,565.9452786968823,248.86,227.2,195.2697921576216,191.72864149903933,226.02142464000616,221.038947843056
2025-04-04 13:30:00+00:00,212.60131636576563,218.67536344927257,225.9219654426947,228.85941100000025,9.251064934316586,21.425887922258084,-9.73724340175953,-5.928909564105254,-4.477457585628412,-1.4514519784768425,29.630548145881853,9.084917952142346,35.99416289349917,42.18871154124545,197.62314148692136,0,0,-10,-12,12,30.02,422.67,505.28,475.6386143921142,560.4302533608021,248.86,227.2,195.2697921576216,191.72864149903933,226.02142464000616,221.038947843056
2025-04-07 13:30:00+00:00,206.4525530926125,215.32828495388412,224.19394719004,228.6893110000002,10.600611169749827,17.685487868807158,-14.76994458048717,-8.096301813919808,-5.201226431286691,-2.895075382633117,32.325024589262064,7.362022671421389,37.739039669552646,38.54305723093697,186.41407074346063,0,0,-18,-12,10,45.31,423.69,504.38,470.9160130837402,555.3347757825474,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-08 13:30:00+00:00,201.09529747409,212.0862840489856,222.4477639669012,228.5292673750002,11.493496522995628,17.018729106441413,-16.62527698179752,-9.87693418270419,-6.13636798157019,-3.740566201134,35.013759907138585,6.3050887385638426,35.68309571199192,39.20598755994462,180.39582703839704,0,0,8,-12,4,46.98,416.06,496.48,465.9291028034002,549.9843416204976,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-09 13:30:00+00:00,198.041237979272,209.6988945899869,221.0115771446698,228.4122923750002,12.72396105706737,25.518173322626566,-13.348089688515936,-10.668164566421837,-7.04272729854052,-3.625437267881317,36.092101405393485,9.947301573968431,29.930066310825858,44.426682973363945,186.10833333333332,0,0,-10,-12,10,52.33,466.0,548.62,465.9355480030911,549.8603105640888,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-10 13:30:00+00:00,196.2962353834176,207.8459246272608,219.7686221586043,228.3149360000002,12.6565281244197,29.90137691292327,-11.940822140822132,-10.887997607039123,-7.811781360240241,-3.076216246798884,37.0934185109159,9.285992831276957,27.940278992777504,45.2943035193185,189.0320416666667,55,31,10,0,24,33.62,446.18,524.58,464.1395890937192,547.562100512808,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-11 13:30:00+00:00,195.52948830673407,206.447431479328,218.69779383865904,228.22948600000015,12.715347544104006,33.68870028665724,-12.694632508874,-10.685166825676164,-8.386458453327425,-2.298708372348738,37.250020616311424,11.25681035495675,25.824528942823765,46.643589278456695,192.6875,0,0,0,-12,10,40.72,454.4,533.94,463.2541719033811,546.3237277389163,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-14 13:30:00+00:00,197.82669564538725,206.49907634484364,218.2396656489077,228.2017511250002,13.443035750260902,47.75063804957294,-6.823213682907625,-9.243560466196044,-8.557878855901148,-0.6856816102948962,35.6106324738163,17.006922427448572,22.68185692164729,49.73225550984276,203.3308475232332,63,39,18,0,24,37.56,457.48,539.12,462.7292471848919,545.6688433990148,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-15 13:30:00+00:00,198.6266065163098,206.07427394985783,217.59600229012705,228.1397830000002,13.08919417632443,44.15500270253232,-9.345558263056834,-8.422716333085447,-8.530846351338008,0.1081300182525613,34.08834348435654,16.21905290995846,21.63108811001352,50.33457848929856,201.2875070949499,30,0,0,0,36,30.89,457.99,537.61,462.29840653171993,544.9362212718316,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-16 13:30:00+00:00,198.18628521304785,205.1970672271435,216.76576690620047,228.0559580000002,12.829698163729828,40.71818023433892,-11.797403226641158,-8.114488407336864,-8.44757476253778,0.3330863552009155,33.20887086259765,15.36516677615891,23.919740947797525,51.21862246459364,196.4983333333333,0,0,0,-12,17,30.12,444.18,525.66,460.6512786651999,543.183837519847,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-17 13:30:00+00:00,197.9207031704383,204.4390042974032,215.9850848706632,227.96741237500024,12.228541152034838,41.11422278916793,-10.626574807618104,-7.745955264287829,-8.30725086288779,0.5612955985999601,32.39221771382154,14.96905502693541,23.30309352926728,50.91903450073187,196.7039583333333,42,6,0,0,36,32.64,444.1,526.41,459.1466169683636,541.6589431998609,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-21 13:30:00+00:00,196.83837253635065,203.35446299763927,215.06445605220583,227.8400826250002,11.909952688361363,38.34551221058941,-12.593721800030648,-7.715900177690571,-8.188980725848346,0.4730805481577746,32.027346303300206,14.271654211744348,24.98148880480444,50.92375127913282,193.2999175535355,0,0,0,-12,17,29.65,433.11,513.88,456.7796517894214,539.1335847271463,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-22 13:30:00+00:00,197.1416980290805,202.89996636149024,214.4091832658448,227.72919512500025,11.707881067764122,43.82162709189296,-10.4062332382915,-7.138078669072314,-7.97880031449314,0.8407216454208255,31.125724816874712,15.927739874129216,23.59746594356758,51.67557582543933,198.3297587767677,42,6,0,0,36,33.82,444.48,527.25,455.6615016267467,538.0532588428603,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-23 13:30:00+00:00,198.7833084232644,203.12267396499112,214.05391137306657,227.6358313750002,11.678772551127286,49.59087020709906,-7.85447855376003,-6.046038129054324,-7.592247877405376,1.5462097483510524,29.46723944907908,18.74732909155513,21.96654660813936,55.15181733302016,203.3497960550505,47,11,0,0,36,30.57,454.56,535.42,455.5613651152243,537.8138716753275,248.86,227.2,,,226.02142464000616,221.038947843056
2025-04-24 13:30:00+00:00,200.2781417386115,203.40765587726463,213.7481687702012,227.53460625000017,11.402089220148495,50.30411222539037,0.9247923471197684,-5.049138980845896,-7.083626098093481,2.0344871172475845,27.825106428798343,18.35055491435696,20.892473901808035,59.67390277250881,205.3706896941919,58,24,0,0,34,28.45,467.35,546.69,456.63305919565846,538.6207924321159,208.8299,227.2,,,226.02142464000616,221.038947843056
2025-04-25 13:30:00+00:00,201.8022633908892,203.8159371611497,213.5187797988208,227.4336223750002,11.024005380045898,51.63657925563116,8.070930096557463,-4.079624674063268,-6.482825813287438,2.40320113922417,26.181839576945624,18.22037155605581,20.06551004047921,56.16894813364417,207.09661151376267,58,24,0,0,34,26.47,472.56,550.64,458.0809629051441,539.7134476655599,209.75,227.2,,,226.02142464000616,221.038947843056
2025-04-28 13:30:00+00:00,203.39681071271136,204.3576701464997,213.37196490474932,227.32673487500017,10.645868047853767,53.18198681574949,15.351305280233143,-3.123869879016325,-5.811034626433216,2.6871647474168903,24.42453216490002,18.69403462626471,19.29407034721819,51.479374907850485,209.014972423548,80,46,0,0,34,24.84,472.41,550.85,459.38360264104006,540.7258615141453,209.75,227.2,,,226.02142464000616,221.038947843056
2025-04-29 13:30:00+00:00,204.74309857016908,204.88226831499972,213.24476039868077,227.2309761250002,10.204558999055498,53.48336406826933,16.95475402938032,-2.31127999823579,-5.11108370079373,2.7998037025579405,22.692037865935383,18.627423131718565,18.69071917155261,49.48040350027421,210.04690287844065,70,36,0,0,34,25.15,475.53,554.32,460.8514569464001,541.9616922855867,212.24,227.2,,,226.02142464000616,221.038947843056
2025-04-30 13:30:00+00:00,205.89700385613529,205.39411892272705,213.1376178340266,227.13256425000017,9.969197641980106,53.83162099425959,13.285416386385036,-1.6176337383850807,-4.412393708312001,2.79475996992692,21.24762574834586,18.66535296362613,17.76541527367406,54.74765344553568,210.254375,58,33,-8,0,25,24.17,475.47,554.54,462.1804154058182,543.1051748050787,212.24,227.2,,,226.02142464000616,221.038947843056
2025-05-01 13:30:00+00:00,207.0106030849082,205.94601720247917,213.07202497779025,227.01338925000024,9.661397810410095,54.735860073970464,11.699353819251346,-0.9797711845033632,-3.7258692035502734,2.74609801904691,20.048043898963385,18.608825371448305,17.022013154804597,55.58525483677675,211.64166666666665,53,31,-8,0,22,24.7,481.68,558.47,463.9531049143802,544.5019770955261,212.24,227.2,,,226.02142464000616,221.038947843056
2025-05-02 13:30:00+00:00,206.63798246792655,205.8734247295265,212.7612592923867,226.8661017500002,9.63594082395223,48.01754258343862,6.590894330064299,-0.9728159507270392,-3.1752585529856265,2.2024426022585875,19.274537258601757,17.325274227982593,20.844089105476417,59.6305408326885,205.9685816098051,44,28,-10,0,16,24.6,488.83,566.76,466.2146408312548,546.5254337232055,212.24,227.2,,,226.02142464000616,221.038947843056
2025-05-05 13:30:00+00:00,205.52538597434125,205.43720429956957,212.3029746142539,226.7259393750002,9.637864509006189,44.24724733485862,-2.869603620308191,-1.2811522667059592,-2.796437295729693,1.515285029023734,19.05109159425305,16.084543579030385,22.27880398294216,55.176863536252384,202.3859574715692,32,16,0,0,16,22.68,485.93,563.51,468.0069462102316,548.0694852029142,212.24,227.2,,,226.02142464000616,221.038947843056
2025-05-06 13:30:00+00:00,204.139808779473,204.81541299960867,211.76550502153808,226.5849643750002,9.481869630316728,42.08246680294715,-1.5997671264268107,-1.705761605245499,-2.578302157632854,0.8725405523873553,18.988309958447527,15.181367559675694,21.924256789945925,54.805499794331006,200.0304787357846,14,0,0,0,23,23.64,481.41,558.8,469.2254056456651,549.0449865481038,212.24,227.2,,,226.02142464000616,221.038947843056
2025-05-07 13:30:00+00:00,202.7173470235784,204.10742090873515,211.18754404030128,226.4460956250002,9.39643023555674,40.72278962205242,0.3067328496881721,-2.144236025978813,-2.491488931302046,0.3472529053232329,19.375093839758243,14.225164520904457,23.409180803708225,54.38120441842848,197.27107270122565,19,3,0,0,16,24.76,483.3,561.15,470.5049142233319,550.145442316458,212.24,227.2,,,226.02142464000616,221.038947843056
2025-05-08 13:30:00+00:00,201.6708576188627,203.5053735533956,210.65018545048557,226.30622012500015,9.108856647302687,41.31766120764057,0.3182617960754713,-2.426846628821409,-2.4785604708059186,0.05171384198451,19.734250300975337,13.626102166373403,22.42335326200884,54.7284159098919,197.40483333333336,51,20,0,0,31,23.55,488.29,565.06,472.12174020302905,551.50131119678,212.24,227.2,,,226.02142464000616,221.038947843056
2025-05-09 13:30:00+00:00,201.11693109509017,203.086814593996,210.18944190340767,226.1769825000002,8.676438315352497,43.21785843513346,3.320454285136195,-2.507625629580474,-2.4843735025608296,-0.0232521270196444,19.96693205099486,13.686711778735884,21.85940111510885,58.655287802971934,198.99204166666664,19,0,0,0,23,22.48,487.97,564.34,473.5624910936628,552.6684647243454,200.5399,227.2,,,226.02142464000616,221.038947843056
2025-05-12 13:30:00+00:00,202.8824398760721,203.7102382672691,210.179835358176,226.1211173750002,8.958525595473061,55.35645780413768,5.842794484636115,-1.661394070293909,-2.3197776161074453,0.6583835458135363,18.75290971145973,20.86260742399833,19.658868636511755,59.97267197234063,206.61820492098653,83,63,8,0,20,21.9,507.85,582.99,476.6795373578753,555.4249679312231,200.5399,227.2,,,226.02142464000616,221.038947843056
2025-05-13 13:30:00+00:00,204.5939519008577,204.41294387933556,210.229253579424,226.0884548750002,8.969105382833572,56.70623962771969,2.9657937250958413,-0.8601577310204789,-2.027853639090052,1.167695908069573,17.92519284404715,21.047541381081132,18.233130877236487,59.162796970512346,209.71111912715992,86,66,0,0,20,18.39,515.59,586.84,480.216852143523,558.2808799374756,200.5399,227.2,,,226.02142464000616,221.038947843056
2025-05-14 13:30:00+00:00,206.1391665206862,205.1317694357596,210.31124461552503,226.05985500000023,8.762263663292611,57.52014510315362,2.939311654038243,-0.1524046705524426,-1.65276384538253,1.5003591748300873,17.23386954796532,20.445703411756405,17.33043147584819,58.51096548830942,211.37556789691328,76,56,0,0,20,18.22,518.68,587.59,483.71350194865727,560.9453453977051,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-15 13:30:00+00:00,207.15633321654892,205.6856994870541,210.34707816001423,226.02816750000025,8.380673401628854,56.10670587534774,1.5999374695614856,0.3164870967151216,-1.2589136569629995,1.5754007536781214,16.591926487317906,19.849737786721537,16.825271970272617,57.47617890599568,211.24166666666667,69,45,0,0,24,18.62,519.25,590.46,486.9440926805975,563.6284958160956,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-16 13:30:00+00:00,208.0230665732392,206.2133631700492,210.3918986243274,225.99257375000025,7.982053872941078,56.38601777110984,0.8175426051722099,0.7013853520191731,-0.8668538551665652,1.5682392071857385,15.99583650243102,19.3523786332332,16.403694460571515,56.31544742713237,211.27666666666667,69,49,0,0,20,17.83,521.51,594.2,490.0864478914523,566.4077234691778,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-19 13:30:00+00:00,207.9399532585913,206.3401028818629,210.28270652141265,225.92064875000025,7.928335739159573,51.24129875954865,-1.199624515028332,0.6852357189722795,-0.5564359403387962,1.2416716593110757,15.263992067167882,18.091821363698998,20.299317372725493,57.41072604997103,207.64736265378087,49,37,0,0,12,17.24,522.01,594.85,492.9885889922293,568.9933849719798,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-20 13:30:00+00:00,207.75346260687303,206.4007753471481,210.15426704998467,225.85039875000027,7.669957756410407,50.47483849728639,-1.6650426548051551,0.6169106706423975,-0.3217666181425574,0.9386772887849548,14.58442223442354,17.365475050065058,19.48434501330629,56.38136384096963,207.12618132689045,49,30,0,0,19,18.14,520.27,592.85,495.46871726566303,571.1621681563453,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-21 13:30:00+00:00,206.95327008549845,206.16002304286192,209.90321736175,225.76626125000027,7.655265915976494,46.41840677337201,-3.647175655545825,0.2966912091800395,-0.198075052678038,0.4947662618580776,14.66164694520954,16.156030928875644,22.158167865747604,58.21787854951941,204.21225733011184,38,32,6,0,6,18.09,513.04,582.86,497.0661066051482,572.2256074148594,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-22 13:30:00+00:00,205.7886160683988,205.7027482207836,209.5591696220735,225.74958625000028,7.555845921633017,43.3926462284652,-1.9583470429812615,-0.1667763598765645,-0.1918153141177433,0.0250389542411787,14.888802043426097,15.1994257584558,21.80096896230633,57.00000026909037,202.2644619983893,53,42,6,0,11,20.87,514.0,583.09,498.6055514592256,573.213279468054,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-23 13:30:00+00:00,203.635642854719,204.7319302007124,208.98915316630595,225.6952175000003,7.736620712772367,37.29649040162347,-3.009449210493588,-1.0150996534693206,-0.3564721819880588,-0.6586274714812618,15.959657326662771,13.783968886365354,25.53183668525185,57.1720655817968,197.34348099919467,0,0,-18,0,12,20.28,509.24,579.11,499.57231950838695,573.7493449709582,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-27 13:30:00+00:00,202.7425142837752,204.2263001824658,208.6040883362547,225.64513000000028,7.592308519002912,43.13803106998955,0.2882715039212575,-1.337417337583645,-0.5526612131071761,-0.7847561244764688,16.95402294681112,13.042686612248495,24.15877076233432,56.46156865029416,199.11333333333332,44,19,0,0,25,20.57,521.22,591.15,501.54029046216993,575.3312227008711,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-28 13:30:00+00:00,202.3760114270202,203.92481834769615,208.30235938189176,225.58786750000027,7.304286481931273,45.43537073449914,1.9705371077641407,-1.4359007956494736,-0.7293091296156355,-0.706591666033838,17.400414540104133,14.53464847051393,23.31772622023407,54.84568565207741,200.95587024979864,26,7,0,0,19,18.96,518.91,587.73,503.119354965609,576.4583842735192,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-29 13:30:00+00:00,202.19305914161612,203.7008575888147,208.0340805826019,225.52381125000028,7.161123161793326,46.17728370969591,2.013495715368631,-1.452722299311887,-0.8739917635548858,-0.5787305357570011,17.558208400578785,14.84352223640876,22.085039010868872,54.81504008166387,201.26041666666663,51,31,0,0,20,19.31,519.93,590.05,504.64759542328096,577.6939857031992,213.94,227.2,,,226.02142464000616,221.038947843056
2025-05-30 13:30:00+00:00,201.7024473132929,203.3407796261952,207.70882252053903,225.4366238750003,7.019614364522375,44.15829411998392,0.4217042906598623,-1.5866539925025336,-1.0165242093444151,-0.5701297831581182,17.97984561473883,14.061128369413913,22.681322254614567,55.72932101989485,199.4933333333333,39,14,0,0,25,19.18,519.11,589.39,505.96235947571,578.7572597301811,213.94,227.2,,,226.02142464000616,221.038947843056
2025-06-02 13:30:00+00:00,201.57345785063436,203.13320875108653,207.447986343263,225.34043637500028,6.688927624199347,46.10087351436479,-4.233012085695505,-1.5684049886775142,-1.1269003652110352,-0.441504623466479,18.32687920321636,13.88379803512468,22.10245132861684,51.10737094889079,201.1025,16,0,0,0,19,18.57,523.21,592.71,507.5303267960999,580.025690663801,202.13,227.2,,,226.02142464000616,221.038947843056
2025-06-03 13:30:00+00:00,201.72601628050745,203.0607579555332,207.2475260945076,225.2458426250003,6.433646585196734,47.991955391211945,-4.305594967839572,-1.4342252279749914,-1.1883653377638264,-0.245859890211165,18.212177839542974,15.224429262164929,21.33806608804329,48.11477310011719,202.2537523072791,41,16,0,0,25,18.36,527.3,596.09,509.3275698146363,581.4860824216373,202.13,227.2,,,226.02142464000616,221.038947843056
2025-06-04 13:30:00+00:00,202.084313024406,203.10227995957564,207.1012505613897,225.1416426250003,6.312984081902781,49.74599791284767,-4.145876018995397,-1.2185234185587603,-1.1943969539228132,-0.0241264646359471,17.48258385832491,17.20186914572664,20.192629588399427,49.27575196296946,203.7510428203062,21,2,0,0,19,17.69,528.77,595.93,511.0950634678512,582.7991658378521,202.13,227.2,,,226.02142464000616,221.038947843056
2025-06-05 13:30:00+00:00,202.1189504195248,203.0254817814324,206.91129955898225,225.02737112500023,6.190628076052582,47.89061557442563,-4.24547283702212,-1.136152788177867,-1.182748120773824,0.0465953325959569,17.081144012236507,16.288869261082596,20.673503366739627,50.66083467732797,202.38583333333332,16,4,0,0,12,17.61,524.79,593.05,512.3400576980465,583.7310598525928,202.13,227.2,,,226.02142464000616,221.038947843056
2025-06-06 13:30:00+00:00,202.4286603356198,203.08384707402945,206.78409173313975,224.91990862500023,6.009154642048825,50.132069752960746,-3.698756442384992,-0.946191151404463,-1.1354367268999517,0.1892455754954887,16.461098451481373,16.711386823445082,19.77655895699588,54.1885606284528,203.8058333333333,28,16,0,0,12,18.48,529.92,599.14,513.9382342709514,585.1318725932662,202.13,227.2,,,226.02142464000616,221.038947843056
2025-06-09 13:30:00+00:00,202.53592826849584,203.07304279457225,206.6343234298794,224.8036086250003,6.007072167616765,49.00114922500211,-2.2361908890574824,-0.8426178900987509,-1.0768729595397115,0.2342550694409606,16.32032964267996,15.523095869814377,20.78413534924954,57.46526989371164,202.995,18,6,-10,0,12,16.77,530.7,599.68,515.4620311554104,586.454429630242,206.0,227.2,,,226.02142464000616,221.038947843056
2025-06-10 13:30:00+00:00,202.43824261479668,202.9798116314293,206.45444800125668,224.68140862500024,5.847995584215568,47.4941904587707,-2.3960484523507644,-0.8250591481629499,-1.026510197264359,0.2014510491014092,16.189615748792928,14.806399725897556,19.824538772356757,60.07765776484933,202.3225,9,0,0,0,12,17.16,534.21,603.08,517.166391959464,587.9658451184018,206.0,227.2,,,226.02142464000616,221.038947843056
2025-06-11 13:30:00+00:00,202.21009409183733,202.82687421039023,206.25221474630544,224.5571961250003,5.865281613914456,46.24227733708291,-1.204893191494589,-0.861728975442162,-0.9935539528999195,0.1318249774577576,16.53134619008186,13.708279583552525,20.984738317840243,64.68607501306607,201.4025,3,0,0,-6,6,16.95,532.41,601.36,518.5521745086037,589.1834955621835,204.5,227.2,,,226.02142464000616,221.038947843056
2025-06-12 13:30:00+00:00,201.53408027346987,202.46352428217293,205.96114848174443,224.42003512500028,5.771279052720698,42.29249478083755,-1.1435265748521084,-1.0774742364108647,-1.0103380096021086,-0.067136226808756,17.06415025072376,12.936448539263676,21.102628355170687,63.75278024943327,199.36649025240055,0,0,0,-6,13,17.26,533.66,603.75,519.9256131896398,590.5077232383486,204.5,227.2,,,226.02142464000616,221.038947843056
2025-06-13 13:30:00+00:00,200.83976421877588,202.06343116561175,205.6513975608917,224.27895950000027,5.69261626324065,41.11605457154452,1.55814355943827,-1.2954535806295269,-1.0673611238075922,-0.2280924568219346,17.890278945663706,12.178408752224447,21.949097365725027,67.9447326795804,198.04416666666663,26,7,0,-6,19,18.02,526.96,597.0,520.5651028996725,591.0979302166805,204.5,227.2,,,226.02142464000616,221.038947843056
2025-06-16 13:30:00+00:00,200.22024137502072,201.67058742328345,205.34123098987632,224.13296400000027,5.475464579387778,40.60831800930462,-0.7169001355625879,-1.4770271001099218,-1.149294319068058,-0.3277327810418637,18.657398448107944,11.757007586634748,21.18960773109859,66.06560895550423,197.84061422976683,2,0,0,0,19,20.82,534.29,602.68,521.8128208178841,592.1508456515278,204.5,227.2,,,226.02142464000616,221.038947843056
2025-06-17 13:30:00+00:00,199.49819310001655,201.21053402116675,204.99882977458705,223.97857650000023,5.317868634049383,38.785431792908696,-2.1402618087701017,-1.6927672979921624,-1.257988914852879,-0.4347783831392835,19.64790828324217,11.240755049392542,22.077296895275943,64.16038510864061,196.7663737815501,2,0,0,0,19,19.11,529.08,597.53,522.4734734708038,592.6398596832071,204.5,227.2,,,226.02142464000616,221.038947843056
2025-06-18 13:30:00+00:00,198.85655448001327,200.7632127465152,204.65730703832872,223.80791400000027,5.116592303045855,38.26261456104392,-2.5668708002159297,-1.868030788663532,-1.3799972896150094,-0.4880334990485224,20.59678488524178,10.848447519594512,21.50223164260117,61.87063763815774,196.31,2,0,0,0,12,21.6,528.99,597.44,523.065884973458,593.0762360756428,204.5,195.07,,,226.02142464000616,221.038947843056
2025-06-20 13:30:00+00:00,198.9747435840106,200.643602496832,204.4530008799629,223.65881400000023,5.137549995685437,45.99780078073834,-0.1464403724842386,-1.73217704729592,-1.4504332411511915,-0.2817438061447286,19.948932459696348,15.77450175634919,19.884908859727105,62.02277538356261,199.33416666666665,66,42,10,0,24,22.17,526.83,594.28,523.4080772485981,593.1856691596753,204.5,195.07,,,226.02142464000616,221.038947843056
2025-06-23 13:30:00+00:00,199.3990448672085,200.68475226984728,204.32136359055255,223.5374327500003,5.064697126844959,49.55215947651379,0.01927309351802,-1.4744748049447196,-1.455241553909897,-0.0192332510348225,19.15159541212785,15.70464504031906,18.73016069136277,63.146417862634266,200.52621338936044,51,31,0,0,20,20.62,531.65,600.15,524.157342953271,593.8187901451594,204.5,195.07,,,226.02142464000616,221.038947843056
2025-06-24 13:30:00+00:00,199.8457358937668,200.7709111544066,204.21591795955047,223.44338275000027,4.974410183210274,50.688977613624985,-0.3478121196770295,-1.2129904292570757,-1.4067913289793328,0.1938008997222571,18.03920462960824,16.484517412945852,17.70796706236262,63.58331471137001,201.57060669468024,48,23,0,0,25,19.83,539.78,606.78,525.5775845029737,594.9970819501449,204.5,195.07,,,226.02142464000616,221.038947843056
2025-06-25 13:30:00+00:00,200.24159371501344,200.86673968582417,204.12215745133287,223.3387516250003,4.836945170123824,51.11489899313713,-0.8316115321778235,-0.978942380735333,-1.3212215393305329,0.3422791585951998,16.9301048681114,16.0817228996677,16.91042223006573,63.31738853130944,202.038375,12,0,0,-6,13,17.48,541.16,607.12,526.9941677299761,596.0991654092227,203.67,195.07,,,226.02142464000616,221.038947843056
