time,macd_line,macd_signal,macd_hist
2025-08-18 13:30:00+00:00,6.218628941759846,4.269001063008925,1.9496278787509211
2025-08-19 13:30:00+00:00,6.275677148185423,4.670336280044224,1.605340868141199
2025-08-20 13:30:00+00:00,6.013029137285969,4.938874851492573,1.074154285793396
2025-08-21 13:30:00+00:00,5.524147315216197,5.055929344237297,0.4682179709789
2025-08-22 13:30:00+00:00,5.21696244248102,5.0881359638860415,0.1288264785949779
2025-08-25 13:30:00+00:00,4.931595804953673,5.056827932099568,-0.1252321271458942
2025-08-26 13:30:00+00:00,4.675549626777496,4.980572271035153,-0.3050226442576571
2025-08-27 13:30:00+00:00,4.579210887445413,4.900299994317205,-0.321089106871792
2025-08-28 13:30:00+00:00,4.608398930561947,4.841919781566153,-0.2335208510042061
2025-08-29 13:30:00+00:00,4.644063079094138,4.80234844107175,-0.1582853619776116
2025-09-02 13:30:00+00:00,4.367599798552732,4.715398712567946,-0.3477989140152147
2025-09-03 13:30:00+00:00,4.741395236321694,4.720598017318696,0.0207972190029979
2025-09-04 13:30:00+00:00,5.099479180598564,4.7963742499746695,0.3031049306238946
2025-09-05 13:30:00+00:00,5.414156012375628,4.919930602454861,0.4942254099207668
2025-09-08 13:30:00+00:00,5.4828278206069285,5.0325100460852745,0.450317774521654
2025-09-09 13:30:00+00:00,5.271138179527668,5.080235672773753,0.1909025067539147
2025-09-10 13:30:00+00:00,4.523794293445292,4.968947396908061,-0.4451531034627694
2025-09-11 13:30:00+00:00,3.8201055588400834,4.7391790292944656,-0.919073470454382
2025-09-12 13:30:00+00:00,3.48081831025948,4.487506885487468,-1.0066885752279884
2025-09-15 13:30:00+00:00,3.5761822230779785,4.30524195300557,-0.7290597299275916
2025-09-16 13:30:00+00:00,3.7287743801514353,4.189948438434743,-0.4611740582833077
2025-09-17 13:30:00+00:00,3.8640990117029617,4.124778553088387,-0.260679541385425
2025-09-18 13:30:00+00:00,3.924290400961837,4.084680922663077,-0.16039052170124
2025-09-19 13:30:00+00:00,4.276440459202121,4.123032829970886,0.1534076292312347
2025-09-22 13:30:00+00:00,5.21964930301769,4.342356124580247,0.8772931784374425
2025-09-23 13:30:00+00:00,6.140158803978409,4.701916660459879,1.4382421435185293
2025-09-24 13:30:00+00:00,6.653476403831064,5.092228609134116,1.561247794696948
2025-09-25 13:30:00+00:00,7.072500433301599,5.488282973967612,1.5842174593339866
2025-09-26 13:30:00+00:00,7.359644610997293,5.862555301373549,1.4970893096237443
2025-09-29 13:30:00+00:00,7.422268743254648,6.174497989749769,1.247770753504879
2025-09-30 13:30:00+00:00,7.416942707350813,6.422986933269978,0.9939557740808356
2025-10-01 13:30:00+00:00,7.441841765177145,6.626757899651411,0.8150838655257342
2025-10-02 13:30:00+00:00,7.412938271848162,6.783993974090761,0.6289442977574016
2025-10-03 13:30:00+00:00,7.302624272552265,6.8877200337830615,0.4149042387692034
2025-10-06 13:30:00+00:00,7.191308469428094,6.948437720912068,0.2428707485160259
2025-10-07 13:30:00+00:00,6.9685959915453,6.9524693750387145,0.0161266165065852
2025-10-08 13:30:00+00:00,6.776415605836064,6.917258621198185,-0.1408430153621207
2025-10-09 13:30:00+00:00,6.424477518960316,6.818702400750611,-0.3942248817902953
2025-10-10 13:30:00+00:00,5.628905199966937,6.580742960593876,-0.9518377606269396
2025-10-13 13:30:00+00:00,4.775919420699012,6.219778252614903,-1.4438588319158914
2025-10-14 13:30:00+00:00,3.965948574597945,5.769012317011511,-1.803063742413566
2025-10-15 13:30:00+00:00,3.48957883962305,5.313125621533819,-1.8235467819107691
2025-10-16 13:30:00+00:00,2.91215720863562,4.83293193895418,-1.92077473031856
2025-10-17 13:30:00+00:00,2.647742458333397,4.395894042830023,-1.7481515844966262
2025-10-20 13:30:00+00:00,3.1516882527309638,4.147052884810211,-0.995364632079248
2025-10-21 13:30:00+00:00,3.7826236956039168,4.074167046968952,-0.2915433513650356
2025-10-22 13:30:00+00:00,3.9867454961955104,4.056682736814264,-0.0699372406187537
2025-10-23 13:30:00+00:00,4.076709066502957,4.060688002752003,0.0160210637509541
2025-10-24 13:30:00+00:00,4.283610620829251,4.105272526367452,0.1783380944617985
2025-10-27 13:30:00+00:00,4.798551318710764,4.243928284836114,0.5546230338746501
2025-10-28 13:30:00+00:00,5.318120511424667,4.458766730153824,0.8593537812708423
2025-10-29 13:30:00+00:00,5.693901269118754,4.70579363794681,0.9881076311719444
2025-10-30 13:30:00+00:00,6.093243443732376,4.983283599103923,1.109959844628453
2025-10-31 13:30:00+00:00,6.492833541293123,5.285193587541763,1.20763995375136
2025-11-03 14:30:00+00:00,6.3874943466037735,5.505653739354165,0.8818406072496083
2025-11-04 14:30:00+00:00,6.250040626016926,5.654531116686718,0.5955095093302081
2025-11-05 14:30:00+00:00,6.0694083306737525,5.737506559484125,0.3319017711896279
2025-11-06 14:30:00+00:00,5.890030796365863,5.768011406860472,0.1220193895053913
2025-11-07 14:30:00+00:00,5.649962576650353,5.744401640818448,-0.0944390641680952
2025-11-10 14:30:00+00:00,5.442359697082395,5.683993252071238,-0.2416335549888426
2025-11-11 14:30:00+00:00,5.440948783494036,5.635384358355798,-0.1944355748617612
2025-11-12 14:30:00+00:00,5.480145944830838,5.6043366756508055,-0.1241907308199676
2025-11-13 14:30:00+00:00,5.447387071863034,5.572946754893251,-0.1255596830302172
2025-11-14 14:30:00+00:00,5.223451919858462,5.503047787886294,-0.2795958680278314
2025-11-17 14:30:00+00:00,4.658919229030289,5.3342220761150925,-0.6753028470848035
2025-11-18 14:30:00+00:00,4.1827734544039,5.103932351772854,-0.9211588973689536
2025-11-19 14:30:00+00:00,3.728852708421357,4.828916423102554,-1.1000637146811971
2025-11-20 14:30:00+00:00,3.4630446856894537,4.555742075619934,-1.0926973899304802
2025-11-21 14:30:00+00:00,3.175639030435832,4.279721466583114,-1.104082436147282
2025-11-24 14:30:00+00:00,3.278832445488547,4.0795436623642,-0.8007112168756532
2025-11-25 14:30:00+00:00,3.5845670875328324,3.980548347397927,-0.3959812598650942
2025-11-26 14:30:00+00:00,3.839093464205348,3.952257370759411,-0.113163906554063
2025-11-28 14:30:00+00:00,4.003264061721325,3.962458708951794,0.0408053527695306
2025-12-01 14:30:00+00:00,4.277191007789725,4.02540516871938,0.2517858390703447
2025-12-02 14:30:00+00:00,4.813008233253129,4.18292578162613,0.6300824516269987
2025-12-03 14:30:00+00:00,5.238783173621869,4.394097260025278,0.8446859135965905
2025-12-04 14:30:00+00:00,5.230372848570369,4.561352377734297,0.6690204708360721
2025-12-05 14:30:00+00:00,4.972625467420926,4.643606995671623,0.3290184717493032
2025-12-08 14:30:00+00:00,4.580984636407322,4.631082523818763,-0.0500978874114403
2025-12-09 14:30:00+00:00,4.230926895454672,4.551051398145945,-0.3201245026912724
2025-12-10 14:30:00+00:00,3.917024940059264,4.424246106528608,-0.5072211664693445
2025-12-11 14:30:00+00:00,3.5826769699909846,4.255932279221083,-0.6732553092300986
2025-12-12 14:30:00+00:00,3.3136986234133587,4.067485548059539,-0.7537869246461799
2025-12-15 14:30:00+00:00,2.966080846198281,3.8472046076872872,-0.8811237614890062
2025-12-16 14:30:00+00:00,2.4100432048337552,3.5597723271165806,-1.1497291222828254
2025-12-17 14:30:00+00:00,1.945540286900496,3.2369259190733635,-1.2913856321728678
2025-12-18 14:30:00+00:00,1.3944136100365654,2.868423457266004,-1.4740098472294385
2025-12-19 14:30:00+00:00,1.0253039502709385,2.4997995558669905,-1.474495605596052
2025-12-22 14:30:00+00:00,0.6825507530156187,2.136349795296716,-1.4537990422810974
2025-12-23 14:30:00+00:00,0.3473019431658031,1.7785402248705335,-1.4312382817047304
2025-12-24 14:30:00+00:00,0.2504995771220137,1.4729320953208296,-1.2224325181988158
2025-12-26 14:30:00+00:00,0.2119877566931904,1.2207432275953018,-1.0087554709021114
2025-12-29 14:30:00+00:00,0.1269487206683379,1.001984326209909,-0.8750356055415711
2025-12-30 14:30:00+00:00,0.0407278380772027,0.8097330285833678,-0.7690051905061651
2025-12-31 14:30:00+00:00,-0.0651800082614499,0.6347504212144043,-0.6999304294758543
2026-01-02 14:30:00+00:00,-0.1522994889169808,0.4773404391881272,-0.6296399281051082
2026-01-05 14:30:00+00:00,-0.5090905408389403,0.2800542431827137,-0.7891447840216541
2026-01-06 14:30:00+00:00,-1.1122847776343292,0.0015864390193051,-1.1138712166536342
2026-01-07 14:30:00+00:00,-1.8117129144097817,-0.3610734316665122,-1.4506394827432694
2026-01-08 14:30:00+00:00,-2.657541649326049,-0.8203670751984197,-1.8371745741276293
2026-01-09 14:30:00+00:00,-3.213660553897796,-1.2990257709382949,-1.9146347829595007
2026-01-12 14:30:00+00:00,-3.5601934785178173,-1.7512593124541993,-1.808934166063618
2026-01-13 14:30:00+00:00,-3.742061798621648,-2.1494198096876893,-1.5926419889339591
2026-01-14 14:30:00+00:00,-3.881593253989308,-2.495854498548013,-1.3857387554412952
2026-01-15 14:30:00+00:00,-3.967219399887199,-2.79012747881585,-1.1770919210713489
2026-01-16 14:30:00+00:00,-4.182342797386866,-3.068570542530053,-1.113772254856813
2026-01-20 14:30:00+00:00,-4.893936994318096,-3.433643832887662,-1.4602931614304344
2026-01-21 14:30:00+00:00,-5.486423194257668,-3.844199705161663,-1.642223489096005
2026-01-22 14:30:00+00:00,-5.816104140714572,-4.238580592272244,-1.5775235484423271
2026-01-23 14:30:00+00:00,-6.152707684055827,-4.621406010628961,-1.5313016734268654
2026-01-26 14:30:00+00:00,-5.871668207368145,-4.871458449976798,-1.0002097573913478
2026-01-27 14:30:00+00:00,-5.098954449765358,-4.91695764993451,-0.1819967998308485
2026-01-28 14:30:00+00:00,-4.637766127429643,-4.861119345433536,0.2233532180038935
2026-01-29 14:30:00+00:00,-4.166048597081954,-4.72210519576322,0.5560565986812662
2026-01-30 14:30:00+00:00,-3.781202969634819,-4.53392475053754,0.7527217809027205
2026-02-02 14:30:00+00:00,-2.818160065285838,-4.190771813487199,1.3726117482013611
2026-02-03 14:30:00+00:00,-1.663973629510565,-3.685412176691872,2.021438547181307
2026-02-04 14:30:00+00:00,-0.3050785743645861,-3.009345456226415,2.704266881861829
2026-02-05 14:30:00+00:00,0.8978742873522378,-2.2279015075106843,3.125775794862922
2026-02-06 14:30:00+00:00,1.9557675632004248,-1.3911676933684625,3.3469352565688872
2026-02-09 14:30:00+00:00,2.550019929597738,-0.6029301687752223,3.1529500983729606
2026-02-10 14:30:00+00:00,2.875858451081683,0.0928275551961588,2.783030895885524
2026-02-11 14:30:00+00:00,3.256918734853059,0.7256457911275389,2.5312729437255204
2026-02-12 14:30:00+00:00,2.888055210914956,1.1581276750850225,1.7299275358299335
2026-02-13 14:30:00+00:00,1.8132982595569729,1.2891617919794125,0.5241364675775604
2026-02-17 14:30:00+00:00,1.1159154827431053,1.2545125301321511,-0.1385970473890458
2026-02-18 14:30:00+00:00,0.825249028171072,1.168659829739935,-0.3434108015688633
2026-02-19 14:30:00+00:00,0.3984562329574146,1.0146191103834312,-0.6161628774260166
2026-02-20 14:30:00+00:00,0.0346048266452498,0.8186162536357949,-0.784011426990545
2026-02-23 14:30:00+00:00,0.0686488265243383,0.6686227682135036,-0.5999739416891653
2026-02-24 14:30:00+00:00,0.4957727714264592,0.6340527688560947,-0.1382799974296354
2026-02-25 14:30:00+00:00,1.0122285941113205,0.7096879339071399,0.3025406602041806
2026-02-26 14:30:00+00:00,1.461164311666607,0.8599832094590334,0.6011811022075739
2026-02-27 14:30:00+00:00,1.3553029586210528,0.9590471592914372,0.3962557993296155
2026-03-02 14:30:00+00:00,0.8813910386153907,0.943515935156228,-0.0621248965408371
2026-03-03 14:30:00+00:00,0.4813017447235665,0.8510730970696956,-0.369771352346129
2026-03-04 14:30:00+00:00,0.1986528478599325,0.720589047227743,-0.5219361993678104
2026-03-05 14:30:00+00:00,-0.3213131294305071,0.5122086118960929,-0.8335217413266001
2026-03-06 14:30:00+00:00,-0.937525070277104,0.2222618754614534,-1.1597869457385577
2026-03-09 13:30:00+00:00,-1.3862848521907836,-0.0994474700689939,-1.2868373821217896
2026-03-10 13:30:00+00:00,-1.572416762781927,-0.3940413286115806,-1.1783754341703463
2026-03-11 13:30:00+00:00,-1.587150689737598,-0.6326632008367841,-0.954487488900814
2026-03-12 13:30:00+00:00,-1.900293787042017,-0.8861893180778306,-1.0141044689641865
2026-03-13 13:30:00+00:00,-2.445060671972385,-1.1979635888567417,-1.2470970831156436
2026-03-16 13:30:00+00:00,-2.899051129715872,-1.5381810970285676,-1.3608700326873042
2026-03-17 13:30:00+00:00,-3.1059348088058414,-1.8517318393840223,-1.254202969421819
2026-03-18 13:30:00+00:00,-3.3919726222375743,-2.159779995954733,-1.2321926262828415
2026-03-19 13:30:00+00:00,-3.757207688348018,-2.47926553443339,-1.277942153914628
2026-03-20 13:30:00+00:00,-4.126684931729727,-2.808749413892657,-1.31793551783707
2026-03-23 13:30:00+00:00,-3.986724254245559,-3.0443443819632376,-0.9423798722823208
2026-03-24 13:30:00+00:00,-3.910909202037232,-3.2176573459780364,-0.6932518560591951
2026-03-25 13:30:00+00:00,-3.668337190169837,-3.3077933148163963,-0.3605438753534402
2026-03-26 13:30:00+00:00,-3.4472527114683658,-3.33568519414679,-0.1115675173215757
2026-03-27 13:30:00+00:00,-3.364622390987563,-3.3414726335149445,-0.0231497574726184
2026-03-30 13:30:00+00:00,-3.5244490927078687,-3.378067925353529,-0.1463811673543391
2026-03-31 13:30:00+00:00,-3.386123014651588,-3.379678943213141,-0.0064440714384468
2026-04-01 13:30:00+00:00,-2.941230810879261,-3.291989316746365,0.3507585058671036
2026-04-02 13:30:00+00:00,-2.605418049395212,-3.1546750632761347,0.549257013880923
2026-04-06 13:30:00+00:00,-1.9717992983818249,-2.918099910297273,0.946300611915448
2026-04-07 13:30:00+00:00,-1.900325356153303,-2.7145449994684787,0.8142196433151758
2026-04-08 13:30:00+00:00,-1.3824309529126992,-2.448122190157323,1.0656912372446237
2026-04-09 13:30:00+00:00,-0.9000908255542583,-2.13851591723671,1.2384250916824515
2026-04-10 13:30:00+00:00,-0.4123536194979067,-1.7932834576889494,1.3809298381910426
2026-04-13 13:30:00+00:00,-0.1432502430207023,-1.4632768147553,1.3200265717345976
2026-04-14 13:30:00+00:00,0.0976370205215175,-1.1510940476999365,1.248731068221454
2026-04-15 13:30:00+00:00,0.5198833150856785,-0.8168985751428135,1.336781890228492
2026-04-16 13:30:00+00:00,1.0376274682047892,-0.4459933664732929,1.483620834678082
2026-04-17 13:30:00+00:00,1.7820409503555652,-0.0003865031075211,1.7824274534630864
2026-04-20 13:30:00+00:00,2.5789940665665085,0.5154896108272847,2.063504455739224
2026-04-21 13:30:00+00:00,2.933185322098552,0.9990287530815384,1.934156569017014
2026-04-22 13:30:00+00:00,3.291532484443053,1.4575294993538412,1.834002985089212
2026-04-23 13:30:00+00:00,3.819863936599688,1.9299963868030108,1.8898675497966773
2026-04-24 13:30:00+00:00,4.003401525194192,2.344677414481247,1.6587241107129451
2026-04-27 13:30:00+00:00,3.714781100016751,2.618698151588348,1.096082948428403
2026-04-28 13:30:00+00:00,3.8014057686096976,2.855239674992618,0.9461660936170796
2026-04-29 13:30:00+00:00,3.644770899061598,3.013145919806414,0.631624979255184
2026-04-30 13:30:00+00:00,3.682737643443432,3.1470642645338174,0.535673378909614
2026-05-01 13:30:00+00:00,4.440216002791658,3.405694612185385,1.0345213906062725
2026-05-04 13:30:00+00:00,4.731601714499902,3.6708760326482888,1.0607256818516135
2026-05-05 13:30:00+00:00,5.109410728351065,3.958582971788844,1.1508277565622214
2026-05-06 13:30:00+00:00,5.673236471643634,4.3015136717598015,1.3717227998838322
2026-05-07 13:30:00+00:00,6.371310926113324,4.715473122630506,1.655837803482818
2026-05-08 13:30:00+00:00,7.11426030296434,5.195230558697273,1.9190297442670667
2026-05-11 13:30:00+00:00,7.62881026713012,5.681946500383843,1.9468637667462776
2026-05-12 13:30:00+00:00,8.073063825754218,6.160169965457918,1.9128938602963004
2026-05-13 13:30:00+00:00,8.560464034639153,6.640228779294165,1.9202352553449888
2026-05-14 13:30:00+00:00,8.985772300464816,7.109337483528295,1.8764348169365217
2026-05-15 13:30:00+00:00,9.29616171328587,7.5467023294798095,1.7494593838060597
